Story,OutputCase,CaseType,StepType,StepNumber,Location,P,VX,VY,T,MX,MY
Story4,SEx_b2,LinRespSpec,Max,None,Bottom,0,707.6942,44.4653,6965.9459,1305.8002,18405.5137
Story4,SEy_b2,LinRespSpec,Max,None,Top,0,41.7558,708.979,13837.4958,16875.3505,1110.848
Story4,SEy_b2,LinRespSpec,Max,None,Bottom,0,41.7558,708.979,13837.4958,18473.2387,1217.2389
Story4,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story4,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story4,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story4,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story4,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story4,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story4,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story4,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story4,ED1_C1_1.4CP,Combination,None,None,Top,11617.7177,0,0,0,81740.4437,-230265.9773
Story4,ED1_C1_1.4CP,Combination,None,None,Bottom,11957.3043,0,0,0,84246.2141,-237015.2418
Story4,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,12992.5861,0,0,0,90779.2089,-257427.5355
Story4,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,13283.6603,0,0,0,92927.012,-263212.6193
Story4,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,11915.206,0,0,0,83424.2361,-236105.08
Story4,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,12206.2801,0,0,0,85572.0393,-241890.1639
Story4,ED1_DYN_XP,Combination,Max,None,Top,11839.9305,990.7719,62.2514,10436.9972,84579.3896,-211064.4132
Story4,ED1_DYN_XP,Combination,Max,None,Bottom,12131.0047,990.7719,62.2514,10436.9972,86886.275,-214632.6661
Story4,ED1_DYN_XP,Combination,Min,None,Top,11839.9305,-990.7719,-62.2514,-10436.9972,81241.3134,-258166.1897
Story4,ED1_DYN_XP,Combination,Min,None,Bottom,12131.0047,-990.7719,-62.2514,-10436.9972,83230.0344,-266168.1045
Story4,ED1_DYN_XN,Combination,Max,None,Top,11839.9305,990.7719,62.2514,10436.9972,84579.3896,-211064.4132
Story4,ED1_DYN_XN,Combination,Max,None,Bottom,12131.0047,990.7719,62.2514,10436.9972,86886.275,-214632.6661
Story4,ED1_DYN_XN,Combination,Min,None,Top,11839.9305,-990.7719,-62.2514,-10436.9972,81241.3134,-258166.1897
Story4,ED1_DYN_XN,Combination,Min,None,Bottom,12131.0047,-990.7719,-62.2514,-10436.9972,83230.0344,-266168.1045
Story4,ED1_DYN_YP,Combination,Max,None,Top,11839.9305,58.4581,992.5707,21283.4408,106535.8422,-233060.1143
Story4,ED1_DYN_YP,Combination,Max,None,Bottom,12131.0047,58.4581,992.5707,21283.4408,110920.6889,-238696.2508
Story4,ED1_DYN_YP,Combination,Min,None,Top,11839.9305,-58.4581,-992.5707,-21283.4408,59284.8608,-236170.4887
Story4,ED1_DYN_YP,Combination,Min,None,Bottom,12131.0047,-58.4581,-992.5707,-21283.4408,59195.6206,-242104.5198
Story4,ED1_DYN_YN,Combination,Max,None,Top,11839.9305,58.4581,992.5707,21283.4408,106535.8422,-233060.1143
Story4,ED1_DYN_YN,Combination,Max,None,Bottom,12131.0047,58.4581,992.5707,21283.4408,110920.6889,-238696.2508
Story4,ED1_DYN_YN,Combination,Min,None,Top,11839.9305,-58.4581,-992.5707,-21283.4408,59284.8608,-236170.4887
Story4,ED1_DYN_YN,Combination,Min,None,Bottom,12131.0047,-58.4581,-992.5707,-21283.4408,59195.6206,-242104.5198
Story4,ED1_DYN_09_XP,Combination,Max,None,Top,7468.5328,990.7719,62.2514,10436.9972,54216.4662,-124477.24
Story4,ED1_DYN_09_XP,Combination,Max,None,Bottom,7686.8384,990.7719,62.2514,10436.9972,55986.4008,-126599.222
Story4,ED1_DYN_09_XP,Combination,Min,None,Top,7468.5328,-990.7719,-62.2514,-10436.9972,50878.39,-171579.0166
Story4,ED1_DYN_09_XP,Combination,Min,None,Bottom,7686.8384,-990.7719,-62.2514,-10436.9972,52330.1603,-178134.6604
Story4,ED1_DYN_09_XN,Combination,Max,None,Top,7468.5328,990.7719,62.2514,10436.9972,54216.4662,-124477.24
Story4,ED1_DYN_09_XN,Combination,Max,None,Bottom,7686.8384,990.7719,62.2514,10436.9972,55986.4008,-126599.222
Story4,ED1_DYN_09_XN,Combination,Min,None,Top,7468.5328,-990.7719,-62.2514,-10436.9972,50878.39,-171579.0166
Story4,ED1_DYN_09_XN,Combination,Min,None,Bottom,7686.8384,-990.7719,-62.2514,-10436.9972,52330.1603,-178134.6604
Story4,ED1_DYN_09_YP,Combination,Max,None,Top,7468.5328,58.4581,992.5707,21283.4408,76172.9188,-146472.9411
Story4,ED1_DYN_09_YP,Combination,Max,None,Bottom,7686.8384,58.4581,992.5707,21283.4408,80020.8147,-150662.8067
Story4,ED1_DYN_09_YP,Combination,Min,None,Top,7468.5328,-58.4581,-992.5707,-21283.4408,28921.9374,-149583.3155
Story4,ED1_DYN_09_YP,Combination,Min,None,Bottom,7686.8384,-58.4581,-992.5707,-21283.4408,28295.7464,-154071.0757
Story4,ED1_DYN_09_YN,Combination,Max,None,Top,7468.5328,58.4581,992.5707,21283.4408,76172.9188,-146472.9411
Story4,ED1_DYN_09_YN,Combination,Max,None,Bottom,7686.8384,58.4581,992.5707,21283.4408,80020.8147,-150662.8067
Story4,ED1_DYN_09_YN,Combination,Min,None,Top,7468.5328,-58.4581,-992.5707,-21283.4408,28921.9374,-149583.3155
Story4,ED1_DYN_09_YN,Combination,Min,None,Bottom,7686.8384,-58.4581,-992.5707,-21283.4408,28295.7464,-154071.0757
Story3,Dead,LinStatic,None,None,Top,7635.1148,0,0,0,53968.1346,-151364.6627
Story3,Dead,LinStatic,None,None,Bottom,7877.6766,0,0,0,55757.9706,-156185.5659
Story3,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story3,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story3,MODAL,LinModEigen,Mode,1,Top,0,-0.204,-0.0104,-0.935,0.3073,-6.0059
Story3,MODAL,LinModEigen,Mode,1,Bottom,0,-0.204,-0.0104,-0.935,0.3342,-6.5364
Story3,MODAL,LinModEigen,Mode,2,Top,0,-0.0114,-0.2764,-5.07,8.2441,-0.3388
Story3,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0114,-0.2764,-5.07,8.9628,-0.3686
Story3,MODAL,LinModEigen,Mode,3,Top,0,0.2226,-0.0333,-5.0311,0.9888,6.5409
Story3,MODAL,LinModEigen,Mode,3,Bottom,0,0.2226,-0.0333,-5.0311,1.0755,7.1196
Story3,MODAL,LinModEigen,Mode,4,Top,0,2.6285,0.0666,-7.581,-0.1525,-1.6234
Story3,MODAL,LinModEigen,Mode,4,Bottom,0,2.6285,0.0666,-7.581,-0.3258,5.2107
Story3,MODAL,LinModEigen,Mode,5,Top,0,-0.0558,3.6334,71.3593,-4.0976,0.1567
Story3,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0558,3.6334,71.3593,-13.5446,0.0116
Story3,MODAL,LinModEigen,Mode,6,Top,0,-1.096,0.0567,54.741,0.1827,0.2547
Story3,MODAL,LinModEigen,Mode,6,Bottom,0,-1.096,0.0567,54.741,0.0354,-2.5948
Story3,MODAL,LinModEigen,Mode,7,Top,0,-7.8321,-0.0868,30.8846,-0.1424,14.8117
Story3,MODAL,LinModEigen,Mode,7,Bottom,0,-7.8321,-0.0868,30.8846,0.0833,-5.5518
Story3,MODAL,LinModEigen,Mode,8,Top,0,0.0502,-10.6298,-208.9749,-23.5081,-0.0934
Story3,MODAL,LinModEigen,Mode,8,Bottom,0,0.0502,-10.6298,-208.9749,4.1294,0.0372
Story3,MODAL,LinModEigen,Mode,9,Top,0,-2.7885,0.1996,164.6725,0.1535,5.6917
Story3,MODAL,LinModEigen,Mode,9,Bottom,0,-2.7885,0.1996,164.6725,-0.3654,-1.5583
Story3,MODAL,LinModEigen,Mode,10,Top,0,10.9287,0.0638,-44.9813,0.0799,-66.3125
Story3,MODAL,LinModEigen,Mode,10,Bottom,0,10.9287,0.0638,-44.9813,-0.0861,-37.8978
Story3,MODAL,LinModEigen,Mode,11,Top,0,0.0745,14.5563,283.2496,83.4234,-0.2414
Story3,MODAL,LinModEigen,Mode,11,Bottom,0,0.0745,14.5563,283.2496,45.5771,-0.0477
Story3,MODAL,LinModEigen,Mode,12,Top,0,-3.5621,0.6053,236.7443,3.1929,22.4267
Story3,MODAL,LinModEigen,Mode,12,Bottom,0,-3.5621,0.6053,236.7443,1.619,13.1653
Story3,PP,LinStatic,None,None,Top,7635.1148,0,0,0,53968.1346,-151364.6627
Story3,PP,LinStatic,None,None,Bottom,7877.6766,0,0,0,55757.9706,-156185.5659
Story3,TERP,LinStatic,None,None,Top,1119.7226,0,0,0,7644.0328,-22160.4559
Story3,TERP,LinStatic,None,None,Bottom,1119.7226,0,0,0,7644.0328,-22160.4559
Story3,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story3,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story3,SCP,LinStatic,None,None,Top,1999.5046,0,0,0,13650.0587,-39572.2427
Story3,SCP,LinStatic,None,None,Bottom,1999.5046,0,0,0,13650.0587,-39572.2427
Story3,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story3,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story3,SEx,LinRespSpec,Max,None,Top,0,724.6249,44.8421,7552.3759,1305.8002,18405.5137
Story3,SEx,LinRespSpec,Max,None,Bottom,0,724.6249,44.8421,7552.3759,1420.5188,20046.3364
Story3,SEy,LinRespSpec,Max,None,Top,0,42.1439,725.4046,15560.5166,18473.2387,1217.2389
Story3,SEy,LinRespSpec,Max,None,Bottom,0,42.1439,725.4046,15560.5166,20127.165,1324.7383
Story3,SEx_b2,LinRespSpec,Max,None,Top,0,724.6249,44.8421,7051.6239,1305.8002,18405.5137
Story3,SEx_b2,LinRespSpec,Max,None,Bottom,0,724.6249,44.8421,7051.6239,1420.5188,20046.3364
Story3,SEy_b2,LinRespSpec,Max,None,Top,0,42.1439,725.4046,14163.9314,18473.2387,1217.2389
Story3,SEy_b2,LinRespSpec,Max,None,Bottom,0,42.1439,725.4046,14163.9314,20127.165,1324.7383
Story3,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story3,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story3,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story3,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story3,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story3,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story3,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story3,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story3,ED1_C1_1.4CP,Combination,None,None,Top,12322.6384,0,0,0,86706.6834,-244238.7223
Story3,ED1_C1_1.4CP,Combination,None,None,Bottom,12662.2249,0,0,0,89212.4537,-250987.9868
Story3,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,13784.9925,0,0,0,96320.6971,-273128.6204
Story3,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,14076.0666,0,0,0,98468.5003,-278913.7043
Story3,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,12637.0416,0,0,0,88483.9575,-250409.4975
Story3,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,12928.1157,0,0,0,90631.7607,-256194.5814
Story3,ED1_DYN_XP,Combination,Max,None,Top,12561.7661,1014.4749,62.779,10573.3263,89798.1932,-223151.9998
Story3,ED1_DYN_XP,Combination,Max,None,Bottom,12852.8403,1014.4749,62.779,10573.3263,92106.6025,-226639.9318
Story3,ED1_DYN_XP,Combination,Min,None,Top,12561.7661,-1014.4749,-62.779,-10573.3263,86141.9527,-274687.4382
Story3,ED1_DYN_XP,Combination,Min,None,Bottom,12852.8403,-1014.4749,-62.779,-10573.3263,88129.1499,-282769.6738
Story3,ED1_DYN_XN,Combination,Max,None,Top,12561.7661,1014.4749,62.779,10573.3263,89798.1932,-223151.9998
Story3,ED1_DYN_XN,Combination,Max,None,Bottom,12852.8403,1014.4749,62.779,10573.3263,92106.6025,-226639.9318
Story3,ED1_DYN_XN,Combination,Min,None,Top,12561.7661,-1014.4749,-62.779,-10573.3263,86141.9527,-274687.4382
Story3,ED1_DYN_XN,Combination,Min,None,Bottom,12852.8403,-1014.4749,-62.779,-10573.3263,88129.1499,-282769.6738
Story3,ED1_DYN_YP,Combination,Max,None,Top,12561.7661,59.0015,1015.5665,21784.7233,113832.6071,-247215.5845
Story3,ED1_DYN_YP,Combination,Max,None,Bottom,12852.8403,59.0015,1015.5665,21784.7233,118295.9072,-252850.1692
Story3,ED1_DYN_YP,Combination,Min,None,Top,12561.7661,-59.0015,-1015.5665,-21784.7233,62107.5388,-250623.8535
Story3,ED1_DYN_YP,Combination,Min,None,Bottom,12852.8403,-59.0015,-1015.5665,-21784.7233,61939.8451,-256559.4365
Story3,ED1_DYN_YN,Combination,Max,None,Top,12561.7661,59.0015,1015.5665,21784.7233,113832.6071,-247215.5845
Story3,ED1_DYN_YN,Combination,Max,None,Bottom,12852.8403,59.0015,1015.5665,21784.7233,118295.9072,-252850.1692
Story3,ED1_DYN_YN,Combination,Min,None,Top,12561.7661,-59.0015,-1015.5665,-21784.7233,62107.5388,-250623.8535
Story3,ED1_DYN_YN,Combination,Min,None,Bottom,12852.8403,-59.0015,-1015.5665,-21784.7233,61939.8451,-256559.4365
Story3,ED1_DYN_09_XP,Combination,Max,None,Top,7921.6961,1014.4749,62.779,10573.3263,57568.131,-131242.888
Story3,ED1_DYN_09_XP,Combination,Max,None,Bottom,8140.0017,1014.4749,62.779,10573.3263,59339.5894,-133284.5491
Story3,ED1_DYN_09_XP,Combination,Min,None,Top,7921.6961,-1014.4749,-62.779,-10573.3263,53911.8905,-182778.3264
Story3,ED1_DYN_09_XP,Combination,Min,None,Bottom,8140.0017,-1014.4749,-62.779,-10573.3263,55362.1368,-189414.2911
Story3,ED1_DYN_09_XN,Combination,Max,None,Top,7921.6961,1014.4749,62.779,10573.3263,57568.131,-131242.888
Story3,ED1_DYN_09_XN,Combination,Max,None,Bottom,8140.0017,1014.4749,62.779,10573.3263,59339.5894,-133284.5491
Story3,ED1_DYN_09_XN,Combination,Min,None,Top,7921.6961,-1014.4749,-62.779,-10573.3263,53911.8905,-182778.3264
Story3,ED1_DYN_09_XN,Combination,Min,None,Bottom,8140.0017,-1014.4749,-62.779,-10573.3263,55362.1368,-189414.2911
Story3,ED1_DYN_09_YP,Combination,Max,None,Top,7921.6961,59.0015,1015.5665,21784.7233,81602.5449,-155306.4727
Story3,ED1_DYN_09_YP,Combination,Max,None,Bottom,8140.0017,59.0015,1015.5665,21784.7233,85528.8942,-159494.7864
Story3,ED1_DYN_09_YP,Combination,Min,None,Top,7921.6961,-59.0015,-1015.5665,-21784.7233,29877.4766,-158714.7417
Story3,ED1_DYN_09_YP,Combination,Min,None,Bottom,8140.0017,-59.0015,-1015.5665,-21784.7233,29172.8321,-163204.0537
Story3,ED1_DYN_09_YN,Combination,Max,None,Top,7921.6961,59.0015,1015.5665,21784.7233,81602.5449,-155306.4727
Story3,ED1_DYN_09_YN,Combination,Max,None,Bottom,8140.0017,59.0015,1015.5665,21784.7233,85528.8942,-159494.7864
Story3,ED1_DYN_09_YN,Combination,Min,None,Top,7921.6961,-59.0015,-1015.5665,-21784.7233,29877.4766,-158714.7417
Story3,ED1_DYN_09_YN,Combination,Min,None,Bottom,8140.0017,-59.0015,-1015.5665,-21784.7233,29172.8321,-163204.0537
Story2,Dead,LinStatic,None,None,Top,8072.7635,0,0,0,57065.7996,-160041.6386
Story2,Dead,LinStatic,None,None,Bottom,8315.3253,0,0,0,58855.6356,-164862.5418
Story2,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story2,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story2,MODAL,LinModEigen,Mode,1,Top,0,-0.2048,-0.0104,-0.9374,0.3342,-6.5364
Story2,MODAL,LinModEigen,Mode,1,Bottom,0,-0.2048,-0.0104,-0.9374,0.3613,-7.0688
Story2,MODAL,LinModEigen,Mode,2,Top,0,-0.0115,-0.2773,-5.0866,8.9628,-0.3686
Story2,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0115,-0.2773,-5.0866,9.6838,-0.3984
Story2,MODAL,LinModEigen,Mode,3,Top,0,0.2234,-0.0335,-5.0482,1.0755,7.1196
Story2,MODAL,LinModEigen,Mode,3,Bottom,0,0.2234,-0.0335,-5.0482,1.1625,7.7005
Story2,MODAL,LinModEigen,Mode,4,Top,0,2.7294,0.0687,-7.9166,-0.3258,5.2107
Story2,MODAL,LinModEigen,Mode,4,Bottom,0,2.7294,0.0687,-7.9166,-0.5045,12.3071
Story2,MODAL,LinModEigen,Mode,5,Top,0,-0.0584,3.7648,73.942,-13.5446,0.0116
Story2,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0584,3.7648,73.942,-23.3331,-0.1401
Story2,MODAL,LinModEigen,Mode,6,Top,0,-1.1389,0.0586,56.7012,0.0354,-2.5948
Story2,MODAL,LinModEigen,Mode,6,Bottom,0,-1.1389,0.0586,56.7012,-0.1169,-5.5559
Story2,MODAL,LinModEigen,Mode,7,Top,0,-9.2193,-0.098,36.6836,0.0833,-5.5518
Story2,MODAL,LinModEigen,Mode,7,Bottom,0,-9.2193,-0.098,36.6836,0.338,-29.5219
Story2,MODAL,LinModEigen,Mode,8,Top,0,0.063,-12.5041,-245.7588,4.1294,0.0372
Story2,MODAL,LinModEigen,Mode,8,Bottom,0,0.063,-12.5041,-245.7588,36.6401,0.2009
Story2,MODAL,LinModEigen,Mode,9,Top,0,-3.3071,0.2251,193.0579,-0.3654,-1.5583
Story2,MODAL,LinModEigen,Mode,9,Bottom,0,-3.3071,0.2251,193.0579,-0.9507,-10.1568
Story2,MODAL,LinModEigen,Mode,10,Top,0,17.536,0.0782,-74.4162,-0.0861,-37.8978
Story2,MODAL,LinModEigen,Mode,10,Bottom,0,17.536,0.0782,-74.4162,-0.2895,7.6958
Story2,MODAL,LinModEigen,Mode,11,Top,0,0.105,23.2769,452.4539,45.5771,-0.0477
Story2,MODAL,LinModEigen,Mode,11,Bottom,0,0.105,23.2769,452.4539,-14.9427,0.2252
Story2,MODAL,LinModEigen,Mode,12,Top,0,-5.9448,0.9054,376.133,1.619,13.1653
Story2,MODAL,LinModEigen,Mode,12,Bottom,0,-5.9448,0.9054,376.133,-0.7351,-2.2911
Story2,PP,LinStatic,None,None,Top,8072.7635,0,0,0,57065.7996,-160041.6386
Story2,PP,LinStatic,None,None,Bottom,8315.3253,0,0,0,58855.6356,-164862.5418
Story2,TERP,LinStatic,None,None,Top,1185.5886,0,0,0,8093.6818,-23464.0122
Story2,TERP,LinStatic,None,None,Bottom,1185.5886,0,0,0,8093.6818,-23464.0122
Story2,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story2,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story2,SCP,LinStatic,None,None,Top,2117.1226,0,0,0,14453.0033,-41900.0217
Story2,SCP,LinStatic,None,None,Bottom,2117.1226,0,0,0,14453.0033,-41900.0217
Story2,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story2,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story2,SEx,LinRespSpec,Max,None,Top,0,735.39,45.0469,7611.6049,1420.5188,20046.3364
Story2,SEx,LinRespSpec,Max,None,Bottom,0,735.39,45.0469,7611.6049,1535.9337,21735.8748
Story2,SEy,LinRespSpec,Max,None,Top,0,42.3605,735.7309,15785.641,20127.165,1324.7383
Story2,SEy,LinRespSpec,Max,None,Bottom,0,42.3605,735.7309,15785.641,21828.1596,1432.9673
Story2,SEx_b2,LinRespSpec,Max,None,Top,0,735.39,45.0469,7103.4137,1420.5188,20046.3364
Story2,SEx_b2,LinRespSpec,Max,None,Bottom,0,735.39,45.0469,7103.4137,1535.9337,21735.8748
Story2,SEy_b2,LinRespSpec,Max,None,Top,0,42.3605,735.7309,14369.1752,20127.165,1324.7383
Story2,SEy_b2,LinRespSpec,Max,None,Bottom,0,42.3605,735.7309,14369.1752,21828.1596,1432.9673
Story2,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story2,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story2,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story2,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story2,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story2,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story2,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story2,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story2,ED1_C1_1.4CP,Combination,None,None,Top,13027.559,0,0,0,91672.923,-258211.4673
Story2,ED1_C1_1.4CP,Combination,None,None,Bottom,13367.1455,0,0,0,94178.6934,-264960.7317
Story2,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,14577.3988,0,0,0,101862.1853,-288829.7053
Story2,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,14868.473,0,0,0,104009.9885,-294614.7892
Story2,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,13358.8772,0,0,0,93543.679,-264713.9151
Story2,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,13649.9513,0,0,0,95691.4822,-270498.9989
Story2,ED1_DYN_XP,Combination,Max,None,Top,13283.6017,1029.5459,63.0656,10656.2469,95018.5207,-235159.2655
Story2,ED1_DYN_XP,Combination,Max,None,Bottom,13574.6759,1029.5459,63.0656,10656.2469,97327.9049,-238578.9956
Story2,ED1_DYN_XP,Combination,Min,None,Top,13283.6017,-1029.5459,-63.0656,-10656.2469,91041.0681,-291289.0075
Story2,ED1_DYN_XP,Combination,Min,None,Bottom,13574.6759,-1029.5459,-63.0656,-10656.2469,93027.2904,-299439.4451
Story2,ED1_DYN_XN,Combination,Max,None,Top,13283.6017,1029.5459,63.0656,10656.2469,95018.5207,-235159.2655
Story2,ED1_DYN_XN,Combination,Max,None,Bottom,13574.6759,1029.5459,63.0656,10656.2469,97327.9049,-238578.9956
Story2,ED1_DYN_XN,Combination,Min,None,Top,13283.6017,-1029.5459,-63.0656,-10656.2469,91041.0681,-291289.0075
Story2,ED1_DYN_XN,Combination,Min,None,Bottom,13574.6759,-1029.5459,-63.0656,-10656.2469,93027.2904,-299439.4451
Story2,ED1_DYN_YP,Combination,Max,None,Top,13283.6017,59.3047,1030.0232,22099.8974,121207.8255,-261369.5028
Story2,ED1_DYN_YP,Combination,Max,None,Bottom,13574.6759,59.3047,1030.0232,22099.8974,125737.0211,-267003.0661
Story2,ED1_DYN_YP,Combination,Min,None,Top,13283.6017,-59.3047,-1030.0232,-22099.8974,64851.7634,-265078.7702
Story2,ED1_DYN_YP,Combination,Min,None,Bottom,13574.6759,-59.3047,-1030.0232,-22099.8974,64618.1741,-271015.3746
Story2,ED1_DYN_YN,Combination,Max,None,Top,13283.6017,59.3047,1030.0232,22099.8974,121207.8255,-261369.5028
Story2,ED1_DYN_YN,Combination,Max,None,Bottom,13574.6759,59.3047,1030.0232,22099.8974,125737.0211,-267003.0661
Story2,ED1_DYN_YN,Combination,Min,None,Top,13283.6017,-59.3047,-1030.0232,-22099.8974,64851.7634,-265078.7702
Story2,ED1_DYN_YN,Combination,Min,None,Bottom,13574.6759,-59.3047,-1030.0232,-22099.8974,64618.1741,-271015.3746
Story2,ED1_DYN_09_XP,Combination,Max,None,Top,8374.8594,1029.5459,63.0656,10656.2469,60921.3197,-137928.2151
Story2,ED1_DYN_09_XP,Combination,Max,None,Bottom,8593.165,1029.5459,63.0656,10656.2469,62693.753,-139901.6743
Story2,ED1_DYN_09_XP,Combination,Min,None,Top,8374.8593,-1029.5459,-63.0656,-10656.2469,56943.867,-194057.9571
Story2,ED1_DYN_09_XP,Combination,Min,None,Bottom,8593.165,-1029.5459,-63.0656,-10656.2469,58393.1385,-200762.1237
Story2,ED1_DYN_09_XN,Combination,Max,None,Top,8374.8594,1029.5459,63.0656,10656.2469,60921.3197,-137928.2151
Story2,ED1_DYN_09_XN,Combination,Max,None,Bottom,8593.165,1029.5459,63.0656,10656.2469,62693.753,-139901.6743
Story2,ED1_DYN_09_XN,Combination,Min,None,Top,8374.8593,-1029.5459,-63.0656,-10656.2469,56943.867,-194057.9571
Story2,ED1_DYN_09_XN,Combination,Min,None,Bottom,8593.165,-1029.5459,-63.0656,-10656.2469,58393.1385,-200762.1237
Story2,ED1_DYN_09_YP,Combination,Max,None,Top,8374.8594,59.3047,1030.0232,22099.8974,87110.6244,-164138.4524
Story2,ED1_DYN_09_YP,Combination,Max,None,Bottom,8593.165,59.3047,1030.0232,22099.8974,91102.8692,-168325.7447
Story2,ED1_DYN_09_YP,Combination,Min,None,Top,8374.8594,-59.3047,-1030.0232,-22099.8974,30754.5623,-167847.7198
Story2,ED1_DYN_09_YP,Combination,Min,None,Bottom,8593.165,-59.3047,-1030.0232,-22099.8974,29984.0222,-172338.0532
Story2,ED1_DYN_09_YN,Combination,Max,None,Top,8374.8594,59.3047,1030.0232,22099.8974,87110.6244,-164138.4524
Story2,ED1_DYN_09_YN,Combination,Max,None,Bottom,8593.165,59.3047,1030.0232,22099.8974,91102.8692,-168325.7447
Story2,ED1_DYN_09_YN,Combination,Min,None,Top,8374.8594,-59.3047,-1030.0232,-22099.8974,30754.5623,-167847.7198
Story2,ED1_DYN_09_YN,Combination,Min,None,Bottom,8593.165,-59.3047,-1030.0232,-22099.8974,29984.0222,-172338.0532
Story1,Dead,LinStatic,None,None,Top,8510.4122,0,0,0,60163.4646,-168718.6145
Story1,Dead,LinStatic,None,None,Bottom,8827.6084,0,0,0,62504.0194,-175022.8725
Story1,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story1,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story1,MODAL,LinModEigen,Mode,1,Top,0,-0.2051,-0.0104,-0.9383,0.3613,-7.0688
Story1,MODAL,LinModEigen,Mode,1,Bottom,0,-0.2051,-0.0104,-0.9383,0.3966,-7.766
Story1,MODAL,LinModEigen,Mode,2,Top,0,-0.0115,-0.2777,-5.093,9.6838,-0.3984
Story1,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0115,-0.2777,-5.093,10.6278,-0.4375
Story1,MODAL,LinModEigen,Mode,3,Top,0,0.2238,-0.0335,-5.0549,1.1625,7.7005
Story1,MODAL,LinModEigen,Mode,3,Bottom,0,0.2238,-0.0335,-5.0549,1.2764,8.4613
Story1,MODAL,LinModEigen,Mode,4,Top,0,2.7746,0.0696,-8.073,-0.5045,12.3071
Story1,MODAL,LinModEigen,Mode,4,Bottom,0,2.7746,0.0696,-8.073,-0.7412,21.7408
Story1,MODAL,LinModEigen,Mode,5,Top,0,-0.0595,3.8232,75.0891,-23.3331,-0.1401
Story1,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0595,3.8232,75.0891,-36.3319,-0.3426
Story1,MODAL,LinModEigen,Mode,6,Top,0,-1.1588,0.0593,57.5755,-0.1169,-5.5559
